Error J1	Error J2	Position J1	Position J2	desTorque1	desTorque2	coriolis1	coriolis2	grav1	grav2	time	
-0.0804519	0.263468	-2.01394	-0.263468	0.00826527	0.00489419	2.11408e-05	-1.33733e-05	-164.028	-74.7712	18.8333	
-0.080323	0.263132	-2.01407	-0.263132	0.00232815	0.00133865	1.91171e-05	-1.22358e-05	-164.036	-74.7844	18.8667	
-0.0801871	0.262777	-2.01421	-0.262777	-0.000503603	-0.000362735	1.55982e-05	-1.00932e-05	-164.044	-74.7984	18.9	
-0.0800517	0.262424	-2.01434	-0.262424	-0.000228573	-0.000209694	1.25819e-05	-8.20322e-06	-164.052	-74.8123	18.9333	
-0.0799242	0.262091	-2.01447	-0.262091	0.00315467	0.00179804	1.14407e-05	-7.44793e-06	-164.06	-74.8253	18.9667	
-0.0798122	0.2618	-2.01458	-0.2618	0.0096475	0.00566084	1.3483e-05	-8.65033e-06	-164.067	-74.8368	19	
-0.0795685	0.261165	-2.01483	-0.261165	-0.044354	-0.0265858	3.45794e-05	-2.12771e-05	-164.081	-74.8617	19.0874	
-0.0795206	0.261038	-2.01487	-0.261038	0.0344919	0.0205664	2.08004e-05	-1.28985e-05	-164.084	-74.8668	19.0874	
-0.0794328	0.260808	-2.01496	-0.260808	0.019129	0.0113286	2.78333e-05	-1.7443e-05	-164.09	-74.8758	19.1246	
-0.0788821	0.259379	-2.01551	-0.259379	-0.167657	-0.100301	3.78813e-05	-2.24326e-05	-164.122	-74.9317	19.2363	
-0.0789688	0.259594	-2.01543	-0.259594	0.0844357	0.0506536	1.73052e-05	-1.04719e-05	-164.118	-74.9236	19.2363	
-0.0797138	0.261543	-2.01468	-0.261543	0.367749	0.219018	1.9039e-05	-1.19718e-05	-164.073	-74.8469	19.0333	
-0.0795993	0.261245	-2.0148	-0.261245	0.0083515	0.00489381	2.1234e-05	-1.31481e-05	-164.079	-74.8586	19.0667	
-0.079472	0.260912	-2.01492	-0.260912	0.00280117	0.00159565	2.01409e-05	-1.23007e-05	-164.087	-74.8717	19.1	
-0.0793392	0.260565	-2.01506	-0.260565	0.000204009	5.75436e-05	1.75618e-05	-1.05913e-05	-164.095	-74.8853	19.1333	
-0.0792077	0.260221	-2.01519	-0.260221	0.000561375	0.000279767	1.52403e-05	-9.10803e-06	-164.103	-74.8989	19.1667	
-0.0790848	0.259898	-2.01531	-0.259898	0.00387464	0.00226261	1.45495e-05	-8.68942e-06	-164.111	-74.9116	19.2	
-0.0789774	0.259617	-2.01542	-0.259617	0.0101451	0.00600648	1.68804e-05	-1.01987e-05	-164.117	-74.9227	19.2333	
-0.0787564	0.259036	-2.01564	-0.259036	-0.0386555	-0.0229719	3.02334e-05	-1.8858e-05	-164.131	-74.9456	19.3108	
-0.0787199	0.258942	-2.01568	-0.258942	0.0414473	0.0245195	2.05013e-05	-1.26306e-05	-164.133	-74.9492	19.3108	
-0.0786263	0.258696	-2.01577	-0.258696	0.0158457	0.00938491	2.87861e-05	-1.75028e-05	-164.138	-74.9589	19.348	
-0.0780506	0.257175	-2.01634	-0.257175	-0.195079	-0.115511	2.27244e-05	-1.47772e-05	-164.174	-75.019	19.4597	
-0.0781855	0.257541	-2.01621	-0.257541	0.120301	0.0709445	1.45049e-05	-9.03647e-06	-164.165	-75.0043	19.4597	
-0.0788742	0.259346	-2.01552	-0.259346	0.345832	0.205637	1.99199e-05	-1.22283e-05	-164.123	-74.9334	19.2667	
-0.0787558	0.259035	-2.01564	-0.259035	0.0054644	0.00321384	1.90092e-05	-1.18301e-05	-164.131	-74.9456	19.3	
-0.0786288	0.258702	-2.01577	-0.258702	0.00192926	0.0010992	1.59761e-05	-1.00728e-05	-164.138	-74.9587	19.3333	
-0.0784998	0.258364	-2.0159	-0.258364	0.00120179	0.000654489	1.27944e-05	-8.15558e-06	-164.146	-74.972	19.3667	
-0.0783755	0.258038	-2.01602	-0.258038	0.0032833	0.00188001	1.09019e-05	-6.97595e-06	-164.154	-74.9848	19.4	
-0.0782625	0.257742	-2.01613	-0.257742	0.00817509	0.00477611	1.13783e-05	-7.21042e-06	-164.16	-74.9964	19.4333	
-0.0779415	0.256903	-2.01645	-0.256903	-0.0785562	-0.0468292	3.63607e-05	-2.17021e-05	-164.18	-75.0294	19.5515	
-0.0778742	0.256723	-2.01652	-0.256723	0.0248472	0.0148189	1.7322e-05	-1.04049e-05	-164.184	-75.0365	19.5515	
-0.077799	0.256525	-2.0166	-0.256525	0.0232722	0.0137718	2.67528e-05	-1.64221e-05	-164.189	-75.0443	19.5973	
-0.077022	0.254506	-2.01737	-0.254506	-0.261161	-0.155785	5.73781e-05	-3.28691e-05	-164.234	-75.1231	19.7349	
-0.0779744	0.256989	-2.01642	-0.256989	0.44871	0.267031	3.28363e-05	-1.96745e-05	-164.178	-75.026	19.5391	
-0.0779241	0.256854	-2.01647	-0.256854	0.0325819	0.0193815	7.17091e-05	-4.42415e-05	-164.181	-75.0313	19.5391	
-0.0775803	0.255956	-2.01681	-0.255956	-0.0877464	-0.052309	2.62237e-05	-1.60792e-05	-164.202	-75.0665	19.5787	
-0.0782789	0.257782	-2.01612	-0.257782	0.346743	0.206221	2.00174e-05	-1.43838e-05	-164.16	-74.995	19.6978	
-0.0780356	0.257149	-2.01636	-0.257149	-0.043942	-0.0263729	2.67688e-05	-1.61735e-05	-164.174	-75.0197	19.5161	
-0.0780102	0.257081	-2.01638	-0.257081	0.0439684	0.0260999	1.78472e-05	-1.08345e-05	-164.176	-75.0224	19.5161	
-0.0779445	0.256908	-2.01645	-0.256908	0.0275532	0.0163066	2.39288e-05	-1.46837e-05	-164.18	-75.0292	19.5443	
-0.077552	0.255886	-2.01684	-0.255886	-0.106274	-0.0634309	2.96771e-05	-1.74914e-05	-164.203	-75.0692	19.6288	
-0.0776233	0.256065	-2.01677	-0.256065	0.0809963	0.0482907	2.0117e-05	-1.21137e-05	-164.199	-75.0623	19.6288	
-0.0781667	0.257492	-2.01623	-0.257492	0.286041	0.169828	1.56954e-05	-9.73187e-06	-164.166	-75.0063	19.4667	
-0.0780654	0.257227	-2.01633	-0.257227	0.0130242	0.00765439	1.89081e-05	-1.15329e-05	-164.172	-75.0167	19.5	
-0.0779521	0.256929	-2.01644	-0.256929	0.00761787	0.00445428	1.88744e-05	-1.13886e-05	-164.179	-75.0284	19.5333	
-0.0778336	0.256618	-2.01656	-0.256618	0.00521879	0.00303824	1.77089e-05	-1.06154e-05	-164.186	-75.0406	19.5667	
-0.0777171	0.256312	-2.01668	-0.256312	0.00582839	0.0034067	1.76148e-05	-1.05515e-05	-164.193	-75.0526	19.6	
-0.0774026	0.255485	-2.01699	-0.255485	-0.0791442	-0.0469686	3.23673e-05	-1.97862e-05	-164.213	-75.0852	19.7002	
-0.0773718	0.255405	-2.01702	-0.255405	0.0429257	0.0253605	2.02663e-05	-1.22983e-05	-164.214	-75.0883	19.7002	
-0.0772901	0.25519	-2.01711	-0.25519	0.0203864	0.012039	3.17032e-05	-1.9091e-05	-164.219	-75.0968	19.7359	
-0.0766291	0.253446	-2.01777	-0.253446	-0.230903	-0.136659	2.74967e-05	-1.70903e-05	-164.26	-75.1655	19.8431	
-0.0768262	0.25397	-2.01757	-0.25397	0.143608	0.0847938	1.58066e-05	-9.5942e-06	-164.248	-75.1447	19.8431	
-0.077609	0.256028	-2.01679	-0.256028	0.38943	0.230961	2.0751e-05	-1.25103e-05	-164.2	-75.0638	19.6333	
-0.0774933	0.255724	-2.0169	-0.255724	0.00597395	0.00349555	2.22359e-05	-1.3506e-05	-164.207	-75.0758	19.6667	
-0.0773633	0.255382	-2.01703	-0.255382	-6.79651e-05	-9.62391e-05	1.96176e-05	-1.19938e-05	-164.215	-75.0892	19.7	
-0.0772267	0.255023	-2.01717	-0.255023	-0.00284519	-0.00175059	1.55417e-05	-9.55723e-06	-164.223	-75.1034	19.7333	
-0.0770912	0.254667	-2.0173	-0.254667	-0.00235615	-0.00146716	1.2251e-05	-7.55922e-06	-164.232	-75.1173	19.7667	
-0.0769645	0.254334	-2.01743	-0.254334	0.00140074	0.000754387	1.12042e-05	-6.89562e-06	-164.239	-75.1304	19.8	
-0.0768543	0.254044	-2.01754	-0.254044	0.008427	0.00491449	1.38951e-05	-8.46592e-06	-164.246	-75.1418	19.8333	
-0.076629	0.253452	-2.01777	-0.253452	-0.0405955	-0.0241501	3.65455e-05	-2.17768e-05	-164.259	-75.165	19.9146	
-0.0765789	0.253319	-2.01782	-0.253319	0.0331273	0.0195944	2.21529e-05	-1.32465e-05	-164.263	-75.1703	19.9146	
-0.0764913	0.253088	-2.0179	-0.253088	0.0176263	0.0103736	2.7956e-05	-1.67896e-05	-164.268	-75.1794	19.9503	
-0.0760066	0.251817	-2.01839	-0.251817	-0.150243	-0.0891523	4.10452e-05	-2.39534e-05	-164.297	-75.2292	20.0574	
-0.0760486	0.251921	-2.01835	-0.251921	0.0696956	0.0413785	1.93046e-05	-1.13754e-05	-164.295	-75.2252	20.0574	
-0.0767556	0.253785	-2.01764	-0.253785	0.360134	0.213171	2.02295e-05	-1.2185e-05	-164.252	-75.152	19.8667	
-0.0766397	0.25348	-2.01776	-0.25348	0.00573661	0.00332719	2.28399e-05	-1.36459e-05	-164.259	-75.164	19.9	
-0.0765117	0.253143	-2.01788	-0.253143	0.000356937	0.000146205	2.20622e-05	-1.30899e-05	-164.267	-75.1772	19.9333	
-0.0763788	0.252792	-2.01802	-0.252792	-0.00194668	-0.00121319	1.97358e-05	-1.16386e-05	-164.275	-75.191	19.9667	
-0.076248	0.252448	-2.01815	-0.252448	-0.00117274	-0.000750655	1.76902e-05	-1.03893e-05	-164.283	-75.2045	20	
-0.0761265	0.252127	-2.01827	-0.252127	0.00268028	0.00153419	1.74509e-05	-1.02481e-05	-164.29	-75.2171	20.0333	
-0.075833	0.251352	-2.01856	-0.251352	-0.0725486	-0.042914	2.92924e-05	-1.74608e-05	-164.308	-75.2476	20.1289	
-0.0758071	0.251284	-2.01859	-0.251284	0.0444462	0.0261892	1.91272e-05	-1.13314e-05	-164.31	-75.2503	20.1289	
-0.0757254	0.251068	-2.01867	-0.251068	0.0195486	0.0115079	3.00957e-05	-1.77217e-05	-164.315	-75.2588	20.1646	
-0.0750775	0.249352	-2.01932	-0.249352	-0.229576	-0.135466	2.22355e-05	-1.3435e-05	-164.354	-75.3263	20.2718	
-0.075284	0.249903	-2.01911	-0.249903	0.147983	0.0871631	1.4378e-05	-8.50847e-06	-164.341	-75.3045	20.2718	
-0.07602	0.251846	-2.01838	-0.251846	0.374921	0.221589	2.02471e-05	-1.19516e-05	-164.297	-75.2282	20.0667	
-0.0759054	0.251543	-2.01849	-0.251543	0.00540365	0.0031494	2.04387e-05	-1.21312e-05	-164.304	-75.2401	20.1	
-0.0757788	0.251209	-2.01862	-0.251209	0.000224151	8.1368e-05	1.72856e-05	-1.03106e-05	-164.311	-75.2532	20.1333	
-0.0756476	0.250862	-2.01875	-0.250862	-0.0018226	-0.00113409	1.3321e-05	-7.97985e-06	-164.319	-75.2669	20.1667	
-0.0755188	0.250522	-2.01888	-0.250522	-0.000735036	-0.000496592	1.04777e-05	-6.28854e-06	-164.327	-75.2802	20.2	
-0.0753998	0.250208	-2.019	-0.250208	0.00348837	0.00199425	9.97153e-06	-5.96409e-06	-164.334	-75.2925	20.2333	
-0.0752977	0.249939	-2.0191	-0.249939	0.0108491	0.00633895	1.33261e-05	-7.89865e-06	-164.341	-75.3031	20.2667	
-0.0750493	0.249283	-2.01935	-0.249283	-0.0527676	-0.0312404	4.14281e-05	-2.41143e-05	-164.356	-75.3289	20.3614	
-0.0749688	0.249069	-2.01943	-0.249069	0.0190906	0.0112551	2.14264e-05	-1.24909e-05	-164.361	-75.3373	20.3614	
-0.0748755	0.248821	-2.01952	-0.248821	0.0140573	0.00824645	2.66478e-05	-1.56221e-05	-164.366	-75.347	20.4062	
-0.0743013	0.247309	-2.02009	-0.247309	-0.192365	-0.11373	5.89442e-05	-3.37178e-05	-164.401	-75.4063	20.5406	
-0.0750754	0.249352	-2.01932	-0.249352	0.390812	0.230757	3.77261e-05	-2.19845e-05	-164.354	-75.3262	20.3514	
-0.0750119	0.249183	-2.01938	-0.249183	0.0266739	0.0157223	6.56024e-05	-3.85501e-05	-164.358	-75.3328	20.3514	
-0.0747056	0.248374	-2.01969	-0.248374	-0.078262	-0.0462731	2.64174e-05	-1.54881e-05	-164.377	-75.3646	20.3912	
-0.0752783	0.249887	-2.01912	-0.249887	0.304394	0.179706	4.75608e-06	-3.14999e-06	-164.342	-75.3052	20.5106	
-0.0751254	0.249484	-2.01927	-0.249484	-0.0107125	-0.00643471	3.11347e-05	-1.81889e-05	-164.351	-75.321	20.3323	
-0.0750886	0.249386	-2.01931	-0.249386	0.0386719	0.0227914	2.12903e-05	-1.246e-05	-164.353	-75.3248	20.3323	
-0.0750083	0.249173	-2.01939	-0.249173	0.0199436	0.0117159	2.48536e-05	-1.45836e-05	-164.358	-75.3332	20.3626	
-0.0746629	0.248262	-2.01973	-0.248262	-0.0945069	-0.0559064	3.34783e-05	-1.92996e-05	-164.379	-75.3689	20.4535	
-0.0746688	0.248275	-2.01973	-0.248275	0.0557899	0.0329525	2.08905e-05	-1.21283e-05	-164.379	-75.3685	20.4535	
-0.075203	0.249688	-2.01919	-0.249688	0.289165	0.170606	1.93218e-05	-1.13567e-05	-164.346	-75.313	20.3	
-0.0750928	0.249397	-2.0193	-0.249397	0.00703202	0.00409097	2.15263e-05	-1.25847e-05	-164.353	-75.3244	20.3333	
-0.0749734	0.249081	-2.01942	-0.249081	0.00288384	0.00164555	2.0989e-05	-1.22207e-05	-164.36	-75.3368	20.3667	
-0.0748517	0.248759	-2.01954	-0.248759	0.00173116	0.000967673	1.96924e-05	-1.14333e-05	-164.368	-75.3495	20.4	
-0.0747345	0.248449	-2.01966	-0.248449	0.00357545	0.00205777	1.95771e-05	-1.13567e-05	-164.375	-75.3617	20.4333	
-0.0744788	0.247771	-2.01992	-0.247771	-0.0576067	-0.0340047	2.753e-05	-1.60384e-05	-164.391	-75.3883	20.514	
-0.0744645	0.247734	-2.01993	-0.247734	0.0488192	0.0287161	2.07495e-05	-1.2051e-05	-164.392	-75.3898	20.514	
-0.0743843	0.247521	-2.02001	-0.247521	0.0195758	0.0114895	3.0029e-05	-1.73965e-05	-164.396	-75.3981	20.5443	
-0.0738696	0.246155	-2.02053	-0.246155	-0.172957	-0.101882	1.87685e-05	-1.09463e-05	-164.428	-75.4518	20.6351	
-0.0740273	0.246575	-2.02037	-0.246575	0.125351	0.0737327	1.86256e-05	-1.07657e-05	-164.418	-75.4353	20.6351	
-0.0746261	0.248162	-2.01977	-0.248162	0.319012	0.187998	2.18233e-05	-1.26797e-05	-164.382	-75.3729	20.4667	
-0.0745096	0.247853	-2.01989	-0.247853	0.00368769	0.00212415	2.11207e-05	-1.22871e-05	-164.389	-75.3851	20.5	
-0.0743855	0.247524	-2.02001	-0.247524	0.000347191	0.000151692	1.81165e-05	-1.05433e-05	-164.396	-75.398	20.5333	
-0.0742604	0.247192	-2.02013	-0.247192	-0.000167589	-0.000154314	1.53297e-05	-8.91397e-06	-164.404	-75.411	20.5667	
-0.0741406	0.246875	-2.02025	-0.246875	0.00214477	0.00120651	1.46984e-05	-8.52619e-06	-164.411	-75.4235	20.6	
-0.0740327	0.246589	-2.02036	-0.246589	0.00728565	0.00423461	1.82541e-05	-1.05529e-05	-164.418	-75.4347	20.6333	
-0.0737051	0.24572	-2.02069	-0.24572	-0.0899042	-0.0529933	4.91136e-05	-2.81996e-05	-164.438	-75.4688	20.7437	
-0.0736051	0.245454	-2.02079	-0.245454	0.0100593	0.00588741	2.1898e-05	-1.25502e-05	-164.444	-75.4793	20.7437	
-0.0735143	0.245212	-2.02088	-0.245212	0.0141976	0.00831731	3.08578e-05	-1.77164e-05	-164.45	-75.4888	20.798	
-0.0726263	0.242857	-2.02177	-0.242857	-0.337998	-0.198863	8.38635e-05	-4.78793e-05	-164.504	-75.5811	20.961	
-0.0737777	0.245913	-2.02062	-0.245913	0.565074	0.33258	4.09893e-05	-2.35587e-05	-164.434	-75.4613	20.7193	
-0.0737177	0.245753	-2.02068	-0.245753	0.0280007	0.0164415	0.000101655	-5.85073e-05	-164.437	-75.4676	20.7193	
-0.073278	0.244586	-2.02112	-0.244586	-0.140136	-0.0825104	3.13924e-05	-1.80379e-05	-164.464	-75.5134	20.7613	
-0.0743295	0.247376	-2.02007	-0.247376	0.520548	0.306575	7.72038e-05	-4.5041e-05	-164.4	-75.4038	20.8876	
-0.0738664	0.246148	-2.02053	-0.246148	-0.149647	-0.0881824	3.20512e-05	-1.84497e-05	-164.428	-75.452	20.6894	
-0.0738415	0.246082	-2.02055	-0.246082	0.0437427	0.0257053	1.74331e-05	-1.00282e-05	-164.43	-75.4546	20.6894	
-0.0737921	0.24595	-2.0206	-0.24595	0.0329579	0.0193519	2.85608e-05	-1.64356e-05	-164.433	-75.4598	20.7165	
-0.0732912	0.244621	-2.0211	-0.244621	-0.167023	-0.0983459	3.99524e-05	-2.28824e-05	-164.463	-75.512	20.7978	
-0.073431	0.244992	-2.02096	-0.244992	0.116386	0.0684464	2.28201e-05	-1.30628e-05	-164.455	-75.4974	20.7978	
-0.0739241	0.246301	-2.02047	-0.246301	0.273815	0.161134	2.26215e-05	-1.30422e-05	-164.425	-75.446	20.6667	
-0.0738	0.245971	-2.0206	-0.245971	-0.000115949	-0.00012186	2.20984e-05	-1.27127e-05	-164.432	-75.459	20.7	
-0.0736691	0.245624	-2.02073	-0.245624	-0.00314598	-0.00190538	1.98809e-05	-1.14122e-05	-164.44	-75.4726	20.7333	
-0.0735408	0.245283	-2.02085	-0.245283	-0.00214268	-0.00131466	1.92168e-05	-1.10099e-05	-164.448	-75.486	20.7667	
-0.0732533	0.244519	-2.02114	-0.244519	-0.0731902	-0.0430975	3.6275e-05	-2.07578e-05	-164.466	-75.516	20.8521	
-0.07323	0.244457	-2.02117	-0.244457	0.0444411	0.0260782	2.50195e-05	-1.42975e-05	-164.467	-75.5184	20.8521	
-0.0731549	0.244258	-2.02124	-0.244258	0.0212561	0.0124464	3.33127e-05	-1.90135e-05	-164.472	-75.5263	20.8792	
-0.0727134	0.243083	-2.02168	-0.243083	-0.142594	-0.0838412	3.42033e-05	-1.95123e-05	-164.499	-75.5724	20.9606	
-0.0728034	0.243323	-2.02159	-0.243323	0.0951025	0.0558179	2.56894e-05	-1.46111e-05	-164.493	-75.563	20.9606	
-0.0734239	0.244973	-2.02097	-0.244973	0.331723	0.195026	2.32799e-05	-1.33258e-05	-164.455	-75.4982	20.8	
-0.0733044	0.244655	-2.02109	-0.244655	0.00159101	0.000883378	2.70217e-05	-1.54607e-05	-164.463	-75.5107	20.8333	
-0.0731725	0.244305	-2.02122	-0.244305	-0.00400955	-0.0024116	2.60357e-05	-1.48835e-05	-164.471	-75.5244	20.8667	
-0.0730362	0.243942	-2.02136	-0.243942	-0.00603893	-0.00360582	2.3596e-05	-1.34692e-05	-164.479	-75.5387	20.9	
-0.0729035	0.243589	-2.02149	-0.243589	-0.00449525	-0.00269883	2.28705e-05	-1.30291e-05	-164.487	-75.5525	20.9333	
-0.0725548	0.242661	-2.02184	-0.242661	-0.10135	-0.0595928	4.09158e-05	-2.32008e-05	-164.509	-75.5889	21.032	
-0.0725223	0.242575	-2.02187	-0.242575	0.0399721	0.0234238	2.51184e-05	-1.42277e-05	-164.511	-75.5923	21.032	
-0.0724338	0.242339	-2.02196	-0.242339	0.0148511	0.008669	3.82726e-05	-2.16694e-05	-164.516	-75.6016	21.0678	
-0.0717159	0.240427	-2.02268	-0.240427	-0.267708	-0.157147	3.30955e-05	-1.86438e-05	-164.56	-75.6766	21.175	
-0.0719311	0.241	-2.02246	-0.241	0.150809	0.0884509	1.79576e-05	-1.00869e-05	-164.547	-75.6541	21.175	
-0.0727818	0.243265	-2.02161	-0.243265	0.436885	0.256542	2.67145e-05	-1.51893e-05	-164.495	-75.5652	20.9667	
-0.0726516	0.242919	-2.02174	-0.242919	-0.00360488	-0.00217347	2.817e-05	-1.59925e-05	-164.503	-75.5788	21	
-0.0725072	0.242534	-2.02189	-0.242534	-0.0100842	-0.00597925	2.45409e-05	-1.39099e-05	-164.512	-75.5939	21.0333	
-0.0723569	0.242134	-2.02204	-0.242134	-0.0127681	-0.00755525	1.91721e-05	-1.08445e-05	-164.521	-75.6096	21.0667	
-0.0722094	0.241741	-2.02219	-0.241741	-0.0116543	-0.00690108	1.48367e-05	-8.36977e-06	-164.53	-75.625	21.1	
-0.072073	0.241378	-2.02232	-0.241378	-0.00674076	-0.00401629	1.32702e-05	-7.4652e-06	-164.538	-75.6393	21.1333	
-0.0719562	0.241067	-2.02244	-0.241067	0.00197439	0.00109968	1.61603e-05	-9.07759e-06	-164.545	-75.6515	21.1667	
-0.0717235	0.240446	-2.02267	-0.240446	-0.0505966	-0.0297268	4.0207e-05	-2.25888e-05	-164.56	-75.6759	21.2465	
-0.0716718	0.240308	-2.02272	-0.240308	0.0311993	0.0182326	2.42993e-05	-1.36225e-05	-164.563	-75.6813	21.2465	
-0.0715815	0.240067	-2.02281	-0.240067	0.0135316	0.00788078	3.02921e-05	-1.69437e-05	-164.568	-75.6907	21.2822	
-0.0710896	0.238752	-2.02331	-0.238752	-0.169295	-0.0992063	4.2786e-05	-2.39855e-05	-164.599	-75.7423	21.3895	
-0.0711275	0.238855	-2.02327	-0.238855	0.0723005	0.0422546	1.98804e-05	-1.1077e-05	-164.596	-75.7383	21.3895	
-0.0718521	0.240789	-2.02254	-0.240789	0.382889	0.22444	2.28906e-05	-1.28589e-05	-164.552	-75.6624	21.2	
-0.0717306	0.240465	-2.02266	-0.240465	-0.000388265	-0.000283174	2.52681e-05	-1.41943e-05	-164.559	-75.6751	21.2333	
-0.0715975	0.24011	-2.0228	-0.24011	-0.00572954	-0.00341634	2.39706e-05	-1.34613e-05	-164.567	-75.6891	21.2667	
-0.0714601	0.239743	-2.02294	-0.239743	-0.00772144	-0.00458528	2.10881e-05	-1.18319e-05	-164.576	-75.7034	21.3	
-0.0713258	0.239384	-2.02307	-0.239384	-0.00636215	-0.00378953	1.86174e-05	-1.04267e-05	-164.584	-75.7175	21.3333	
-0.0712021	0.239054	-2.02319	-0.239054	-0.00164988	-0.00102864	1.817e-05	-1.01471e-05	-164.592	-75.7305	21.3667	
-0.070909	0.238271	-2.02349	-0.238271	-0.0788457	-0.0462349	2.9696e-05	-1.645e-05	-164.61	-75.7612	21.4609	
-0.070885	0.238206	-2.02351	-0.238206	0.0432164	0.0252537	1.93662e-05	-1.07235e-05	-164.611	-75.7637	21.4609	
-0.0708034	0.237988	-2.02359	-0.237988	0.0170601	0.00993411	3.01806e-05	-1.67181e-05	-164.616	-75.7723	21.4967	
-0.0701552	0.236255	-2.02424	-0.236255	-0.241206	-0.141187	2.15384e-05	-1.1793e-05	-164.656	-75.8402	21.6039	
-0.0703672	0.236821	-2.02403	-0.236821	0.150169	0.0878361	1.39003e-05	-7.61478e-06	-164.643	-75.8181	21.6039	
-0.0710943	0.238766	-2.0233	-0.238766	0.386787	0.226376	2.08987e-05	-1.16328e-05	-164.598	-75.7418	21.4	
-0.0709784	0.238456	-2.02342	-0.238456	0.00164149	0.000902739	2.07635e-05	-1.15248e-05	-164.606	-75.7539	21.4333	
-0.0708514	0.238117	-2.02354	-0.238117	-0.00348956	-0.00210063	1.73388e-05	-9.59507e-06	-164.613	-75.7672	21.4667	
-0.0707206	0.237767	-2.02367	-0.237767	-0.00534058	-0.00318342	1.32077e-05	-7.28262e-06	-164.621	-75.7809	21.5	
-0.0705932	0.237426	-2.0238	-0.237426	-0.00390979	-0.00234516	1.02889e-05	-5.65033e-06	-164.629	-75.7943	21.5333	
-0.0704764	0.237113	-2.02392	-0.237113	0.00080455	0.000414678	9.75691e-06	-5.34244e-06	-164.637	-75.8066	21.5667	
-0.0703773	0.236848	-2.02402	-0.236848	0.00880412	0.00509672	1.31119e-05	-7.18111e-06	-164.643	-75.817	21.6	
-0.0701365	0.236202	-2.02426	-0.236202	-0.0566609	-0.0331659	4.03366e-05	-2.21765e-05	-164.658	-75.8423	21.6946	
-0.0700547	0.235983	-2.02434	-0.235983	0.0168383	0.0097743	2.0592e-05	-1.12806e-05	-164.663	-75.8509	21.6946	
-0.0699642	0.23574	-2.02443	-0.23574	0.0123051	0.00714724	2.52672e-05	-1.37739e-05	-164.668	-75.8604	21.7399	
-0.0694209	0.234279	-2.02497	-0.234279	-0.199295	-0.116301	5.78284e-05	-3.18916e-05	-164.702	-75.9178	21.8759	
-0.0701638	0.236275	-2.02423	-0.236275	0.399614	0.233343	3.64878e-05	-2.00552e-05	-164.656	-75.8394	21.6838	
-0.0701003	0.236105	-2.02429	-0.236105	0.0251942	0.0146623	6.31157e-05	-3.4435e-05	-164.66	-75.8461	21.6838	
-0.0698036	0.235309	-2.02459	-0.235309	-0.0833099	-0.0486886	2.51222e-05	-1.37078e-05	-164.678	-75.8774	21.7238	
-0.0703688	0.236826	-2.02403	-0.236826	0.315811	0.18451	4.94361e-06	-2.58278e-06	-164.643	-75.8178	21.8437	
-0.0702116	0.236403	-2.02418	-0.236403	-0.0186414	-0.0109186	3.02292e-05	-1.66064e-05	-164.653	-75.8344	21.6651	
-0.0701744	0.236304	-2.02422	-0.236304	0.037258	0.0217204	2.02501e-05	-1.11037e-05	-164.655	-75.8383	21.6651	
-0.0700972	0.236097	-2.0243	-0.236097	0.0186732	0.0108632	2.3776e-05	-1.29899e-05	-164.66	-75.8464	21.6956	
-0.0697589	0.235188	-2.02464	-0.235188	-0.103097	-0.0602164	3.26182e-05	-1.78946e-05	-164.681	-75.8821	21.7874	
-0.0697625	0.235199	-2.02463	-0.235199	0.0569597	0.0331592	1.95934e-05	-1.06849e-05	-164.681	-75.8817	21.7874	
-0.0702847	0.2366	-2.02411	-0.2366	0.295128	0.172447	1.87876e-05	-1.03067e-05	-164.648	-75.8267	21.6333	
-0.0701769	0.236311	-2.02422	-0.236311	0.00462268	0.00265294	2.07201e-05	-1.13749e-05	-164.655	-75.8381	21.6667	
-0.0700604	0.235998	-2.02433	-0.235998	0.000538755	0.000263752	2.00279e-05	-1.0993e-05	-164.662	-75.8503	21.7	
-0.0699418	0.23568	-2.02445	-0.23568	-0.000447432	-0.000314401	1.86313e-05	-1.02127e-05	-164.67	-75.8628	21.7333	
-0.069828	0.235375	-2.02457	-0.235375	0.00166577	0.000919014	1.83765e-05	-1.0045e-05	-164.677	-75.8748	21.7667	
-0.0695775	0.234703	-2.02482	-0.234703	-0.0615664	-0.0360093	2.58238e-05	-1.3992e-05	-164.692	-75.9011	21.8486	
-0.0695641	0.234666	-2.02483	-0.234666	0.0477097	0.0278139	1.92579e-05	-1.04418e-05	-164.693	-75.9025	21.8486	
-0.0694872	0.23446	-2.02491	-0.23446	0.018443	0.0107177	2.80065e-05	-1.51927e-05	-164.698	-75.9107	21.8791	
-0.0689834	0.233107	-2.02541	-0.233107	-0.179245	-0.104663	1.73915e-05	-9.30428e-06	-164.729	-75.9636	21.9709	
-0.0691415	0.233531	-2.02525	-0.233531	0.126597	0.0738553	1.6924e-05	-9.10492e-06	-164.719	-75.9471	21.9709	
-0.0697233	0.235094	-2.02467	-0.235094	0.324484	0.189383	2.04301e-05	-1.11252e-05	-164.683	-75.8858	21.8	
-0.0696113	0.234793	-2.02478	-0.234793	0.00230466	0.00129437	1.97643e-05	-1.07274e-05	-164.69	-75.8976	21.8333	
-0.0694921	0.234473	-2.0249	-0.234473	-0.00114557	-0.000718758	1.68583e-05	-9.12142e-06	-164.698	-75.9101	21.8667	
